images/cell0061.png  0.0                 poly
images/cell0062.png  0.0                 poly
images/cell0063.png  0.0                 poly
images/cell0064.png  0.0                 poly
images/cell0065.png  0.0                 poly
images/cell0066.png  0.0                 poly
images/cell0067.png  0.0                 poly
images/cell0068.png  1.0                 poly
images/cell0069.png  0.0                 poly
images/cell0070.png  0.6666666666666666  poly
images/cell0071.png  0.0                 poly
images/cell0072.png  0.0                 poly
images/cell0073.png  0.6666666666666666  poly
images/cell0074.png  0.0                 poly
images/cell0075.png  0.0                 poly
images/cell0076.png  1.0                 poly
images/cell0077.png  1.0                 poly
images/cell0078.png  1.0                 poly
images/cell0079.png  0.0                 poly
images/cell0080.png  0.0                 poly
images/cell0081.png  0.0                 poly
images/cell0082.png  0.0                 poly
images/cell0083.png  1.0                 poly
images/cell0084.png  0.0                 poly
images/cell0085.png  0.0                 poly
images/cell0086.png  0.0                 poly
images/cell0087.png  0.3333333333333333  poly
images/cell0088.png  0.0                 poly
images/cell0089.png  1.0                 poly
images/cell0090.png  0.0                 poly
images/cell0091.png  1.0                 poly
images/cell0092.png  0.0                 poly
images/cell0093.png  0.3333333333333333  poly
images/cell0094.png  0.0                 poly
images/cell0095.png  0.0                 poly
images/cell0096.png  0.0                 poly
images/cell0097.png  0.0                 poly
images/cell0098.png  0.3333333333333333  poly
images/cell0099.png  0.0                 poly
images/cell0100.png  0.0                 poly
images/cell0101.png  0.0                 poly
images/cell0102.png  0.0                 poly
images/cell0103.png  0.0                 poly
images/cell0104.png  0.0                 poly
images/cell0105.png  0.0                 poly
images/cell0106.png  0.0                 poly
images/cell0107.png  0.0                 poly
images/cell0108.png  0.0                 poly
images/cell0109.png  0.0                 poly
images/cell0110.png  0.0                 poly
images/cell0111.png  0.0                 poly
images/cell0112.png  1.0                 poly
images/cell0113.png  0.0                 poly
images/cell0114.png  0.0                 poly
images/cell0115.png  1.0                 poly
images/cell0116.png  0.0                 poly
images/cell0117.png  0.0                 poly
images/cell0118.png  0.0                 poly
images/cell0119.png  0.0                 poly
images/cell0120.png  0.0                 poly
images/cell0121.png  0.0                 poly
images/cell0122.png  0.0                 poly
images/cell0123.png  0.0                 poly
images/cell0124.png  1.0                 poly
images/cell0125.png  1.0                 poly
images/cell0126.png  0.0                 poly
images/cell0127.png  0.3333333333333333  poly
images/cell0128.png  0.0                 poly
images/cell0129.png  0.0                 poly
images/cell0130.png  0.0                 poly
images/cell0131.png  0.0                 poly
images/cell0132.png  0.0                 poly
images/cell0133.png  0.0                 poly
images/cell0134.png  0.3333333333333333  poly
images/cell0135.png  0.0                 poly
images/cell0136.png  0.0                 poly
images/cell0137.png  0.0                 poly
images/cell0138.png  0.0                 poly
images/cell0139.png  0.0                 poly
images/cell0140.png  0.0                 poly
images/cell0141.png  1.0                 poly
images/cell0142.png  0.0                 poly
images/cell0143.png  0.3333333333333333  poly
images/cell0144.png  0.0                 poly
images/cell0145.png  0.0                 poly
images/cell0146.png  1.0                 poly
images/cell0147.png  1.0                 poly
images/cell0148.png  0.3333333333333333  poly
images/cell0149.png  0.3333333333333333  poly
images/cell0150.png  0.3333333333333333  poly
images/cell0151.png  0.0                 poly
images/cell0152.png  0.0                 poly
images/cell0153.png  0.0                 poly
images/cell0154.png  0.0                 poly
images/cell0155.png  1.0                 poly
images/cell0156.png  0.0                 poly
images/cell0157.png  0.0                 poly
images/cell0158.png  0.3333333333333333  poly
images/cell0159.png  0.0                 poly
images/cell0160.png  1.0                 poly
images/cell0161.png  0.3333333333333333  poly
images/cell0162.png  0.3333333333333333  poly
images/cell0163.png  0.0                 poly
images/cell0164.png  1.0                 poly
images/cell0165.png  1.0                 poly
images/cell0166.png  0.0                 poly
images/cell0167.png  1.0                 poly
images/cell0168.png  0.0                 poly
images/cell0169.png  0.3333333333333333  poly
images/cell0170.png  0.0                 poly
images/cell0171.png  1.0                 poly
images/cell0172.png  0.0                 poly
images/cell0173.png  0.0                 poly
images/cell0174.png  0.0                 poly
images/cell0175.png  0.0                 poly
images/cell0176.png  0.3333333333333333  poly
images/cell0177.png  1.0                 poly
images/cell0178.png  0.3333333333333333  poly
images/cell0179.png  0.0                 poly
images/cell0180.png  0.3333333333333333  poly
images/cell0181.png  1.0                 poly
images/cell0182.png  1.0                 poly
images/cell0183.png  0.3333333333333333  poly
images/cell0184.png  0.3333333333333333  poly
images/cell0185.png  0.3333333333333333  poly
images/cell0186.png  0.3333333333333333  poly
images/cell0187.png  1.0                 poly
images/cell0188.png  1.0                 poly
images/cell0189.png  0.6666666666666666  poly
images/cell0190.png  1.0                 poly
images/cell0191.png  0.6666666666666666  poly
images/cell0192.png  1.0                 poly
images/cell0193.png  1.0                 poly
images/cell0194.png  1.0                 poly
images/cell0195.png  0.0                 poly
images/cell0196.png  1.0                 poly
